snapshot_id,coingecko_id,token_symbol,decision_ts,price_usd_t,volume_24h_usd,market_cap_usd,market_cap_rank,category,primary_exchange,hist_prices_30d,ath_change_percentage,price_change_percentage_30d,research_notes,news_score,price_usd_t90,return_90d,positive_90d_return
cardano_2026-05-25,cardano,ADA,2026-05-25T00:00:00Z,0.2421412215166872,178363550.2715458,8961053628.674688,6,Smart Contract Platform,binance,"[0.25044103, 0.25037216, 0.25226059, 0.24825684, 0.24681828, 0.24460282, 0.24619539, 0.24826389, 0.25016327, 0.24945029, 0.24991041, 0.26210211, 0.26710632, 0.262811, 0.27352349, 0.27098777, 0.28246125, 0.28001167, 0.27095468, 0.26473546, 0.27020076, 0.2615039, 0.25507052, 0.25205092, 0.2514902, 0.2480629, 0.24904071, 0.25024107, 0.24234817, 0.24583518]",-14.274535691437729,-3.314075071095879,NULL,-999,0.22608419659223078,-0.0663126452566849,0
cardano_2026-06-01,cardano,ADA,2026-06-01T00:00:00Z,0.23548566147621924,301663634.0373059,8747280266.802658,6,Smart Contract Platform,binance,"[0.24826389, 0.25016327, 0.24945029, 0.24991041, 0.26210211, 0.26710632, 0.262811, 0.27352349, 0.27098777, 0.28246125, 0.28001167, 0.27095468, 0.26473546, 0.27020076, 0.2615039, 0.25507052, 0.25205092, 0.2514902, 0.2480629, 0.24904071, 0.25024107, 0.24234817, 0.24583518, 0.24214122, 0.24330789, 0.23986546, 0.23689896, 0.23465844, 0.23277971, 0.23581509]",-16.630809320227158,-5.147034838863373,NULL,-999,0.201848389377435,-0.14284212417825337,0
cardano_2026-06-08,cardano,ADA,2026-06-08T00:00:00Z,0.16509315561300406,567070481.0227826,6134863411.879562,6,Smart Contract Platform,binance,"[0.27352349, 0.27098777, 0.28246125, 0.28001167, 0.27095468, 0.26473546, 0.27020076, 0.2615039, 0.25507052, 0.25205092, 0.2514902, 0.2480629, 0.24904071, 0.25024107, 0.24234817, 0.24583518, 0.24214122, 0.24330789, 0.23986546, 0.23689896, 0.23465844, 0.23277971, 0.23581509, 0.23548566, 0.2308164, 0.21265552, 0.2002106, 0.1796558, 0.15664635, 0.1571868]",-41.5519285380529,-39.642055374774706,NULL,-999,0.2182747960633686,0.3221311038177015,1
ripple_2025-10-20,ripple,XRP,2025-10-20T00:00:00Z,2.390346018545064,2907445876.1748214,143339781093.46002,3,Smart Contract Platform,coinup,"[2.9908979, 2.9789727, 2.9714987, 2.85307194, 2.82596833, 2.92788039, 2.74931151, 2.78099001, 2.80609522, 2.86447688, 2.88037251, 2.84611264, 2.94825802, 3.03893781, 3.04204838, 2.96935925, 2.96862233, 2.99054811, 2.85568212, 2.87961831, 2.80402334, 2.37005928, 2.3839136, 2.52965374, 2.6072925, 2.50508115, 2.41227099, 2.32707889, 2.29593334, 2.36001237]",-21.42314246360527,-20.079317386473093,NULL,-999,2.0618262747123546,-0.13743606209475479,0
ripple_2025-10-27,ripple,XRP,2025-10-27T00:00:00Z,2.645481792092586,3354807628.384999,158765712260.11554,3,Smart Contract Platform,coinup,"[2.78099001, 2.80609522, 2.86447688, 2.88037251, 2.84611264, 2.94825802, 3.03893781, 3.04204838, 2.96935925, 2.96862233, 2.99054811, 2.85568212, 2.87961831, 2.80402334, 2.37005928, 2.3839136, 2.52965374, 2.6072925, 2.50508115, 2.41227099, 2.32707889, 2.29593334, 2.36001237, 2.39034602, 2.49457425, 2.42353816, 2.36372454, 2.39468789, 2.50827946, 2.59526031]",-13.03616954213509,-4.872661068366768,NULL,-999,1.9501554599051494,-0.26283542539048466,0
ripple_2025-11-03,ripple,XRP,2025-11-03T00:00:00Z,2.526622419787482,2239790336.9915986,151965619309.89056,3,Smart Contract Platform,coinup,"[3.04204838, 2.96935925, 2.96862233, 2.99054811, 2.85568212, 2.87961831, 2.80402334, 2.37005928, 2.3839136, 2.52965374, 2.6072925, 2.50508115, 2.41227099, 2.32707889, 2.29593334, 2.36001237, 2.39034602, 2.49457425, 2.42353816, 2.36372454, 2.39468789, 2.50827946, 2.59526031, 2.64548179, 2.63389794, 2.60464495, 2.55010655, 2.4393603, 2.50841408, 2.50469152]",-16.943384603060963,-16.943384603060963,NULL,-999,1.6552424823604273,-0.34487936567124566,0
ripple_2025-11-10,ripple,XRP,2025-11-10T00:00:00Z,2.360529418634386,2967028886.376576,142233399043.9623,3,Smart Contract Platform,coinup,"[2.37005928, 2.3839136, 2.52965374, 2.6072925, 2.50508115, 2.41227099, 2.32707889, 2.29593334, 2.36001237, 2.39034602, 2.49457425, 2.42353816, 2.36372454, 2.39468789, 2.50827946, 2.59526031, 2.64548179, 2.63389794, 2.60464495, 2.55010655, 2.4393603, 2.50841408, 2.50469152, 2.52662242, 2.30847326, 2.2090013, 2.34252407, 2.21028128, 2.31823765, 2.28468997]",-10.771284622329668,-0.40209399473701835,NULL,-999,1.4284174751103542,-0.39487410585345606,0
ripple_2025-11-17,ripple,XRP,2025-11-17T00:00:00Z,2.214708197984395,4135070068.562383,133377895604.30122,3,Smart Contract Platform,coinup,"[2.29593334, 2.36001237, 2.39034602, 2.49457425, 2.42353816, 2.36372454, 2.39468789, 2.50827946, 2.59526031, 2.64548179, 2.63389794, 2.60464495, 2.55010655, 2.4393603, 2.50841408, 2.50469152, 2.52662242, 2.30847326, 2.2090013, 2.34252407, 2.21028128, 2.31823765, 2.28468997, 2.36052942, 2.52575131, 2.3904349, 2.38577475, 2.31906413, 2.24362945, 2.23006259]",-16.28337021240458,-3.5377833240407996,NULL,-999,1.5206965881596475,-0.3133648082652004,0
ripple_2025-11-24,ripple,XRP,2025-11-24T00:00:00Z,2.046289493333872,3998351993.223904,123241570305.7347,3,Smart Contract Platform,coinup,"[2.50827946, 2.59526031, 2.64548179, 2.63389794, 2.60464495, 2.55010655, 2.4393603, 2.50841408, 2.50469152, 2.52662242, 2.30847326, 2.2090013, 2.34252407, 2.21028128, 2.31823765, 2.28468997, 2.36052942, 2.52575131, 2.3904349, 2.38577475, 2.31906413, 2.24362945, 2.23006259, 2.2147082, 2.16128327, 2.21596061, 2.10585853, 1.99940503, 1.94948335, 1.94932579]",-22.649647430941144,-18.41860029176148,NULL,-999,1.450119642581838,-0.29134189111274644,0
ripple_2025-12-01,ripple,XRP,2025-12-01T00:00:00Z,2.1586588689112713,1896622801.5789983,130524475272.91292,3,Smart Contract Platform,coinup,"[2.50841408, 2.50469152, 2.52662242, 2.30847326, 2.2090013, 2.34252407, 2.21028128, 2.31823765, 2.28468997, 2.36052942, 2.52575131, 2.3904349, 2.38577475, 2.31906413, 2.24362945, 2.23006259, 2.2147082, 2.16128327, 2.21596061, 2.10585853, 1.99940503, 1.94948335, 1.94932579, 2.04628949, 2.22607345, 2.19928207, 2.22342735, 2.19966718, 2.17999321, 2.20207202]",-14.563456256640062,-13.943280555892667,NULL,-999,1.388047054085294,-0.3569863797954508,0
ripple_2025-12-08,ripple,XRP,2025-12-08T00:00:00Z,2.043169455705931,2828761084.686963,123207973529.90314,3,Smart Contract Platform,coinup,"[2.31823765, 2.28468997, 2.36052942, 2.52575131, 2.3904349, 2.38577475, 2.31906413, 2.24362945, 2.23006259, 2.2147082, 2.16128327, 2.21596061, 2.10585853, 1.99940503, 1.94948335, 1.94932579, 2.04628949, 2.22607345, 2.19928207, 2.22342735, 2.19966718, 2.17999321, 2.20207202, 2.15865887, 2.02862606, 2.15441034, 2.20046043, 2.09675337, 2.03485367, 2.03160726]",-19.10646745552115,-11.865400904745904,NULL,-999,1.396332311347475,-0.3165851674965299,0
ripple_2025-12-15,ripple,XRP,2025-12-15T00:00:00Z,1.9799332393631692,1667024108.007986,119748821030.29822,3,Smart Contract Platform,coinup,"[2.24362945, 2.23006259, 2.2147082, 2.16128327, 2.21596061, 2.10585853, 1.99940503, 1.94948335, 1.94932579, 2.04628949, 2.22607345, 2.19928207, 2.22342735, 2.19966718, 2.17999321, 2.20207202, 2.15865887, 2.02862606, 2.15441034, 2.20046043, 2.09675337, 2.03485367, 2.03160726, 2.04316946, 2.07273654, 2.10758668, 2.04285035, 2.03373865, 2.00865228, 2.02303554]",-11.753108696755266,-11.753108696755266,NULL,-999,1.425291428571713,-0.2801315719967672,0
ripple_2025-12-22,ripple,XRP,2025-12-22T00:00:00Z,1.921837870988929,2382324002.768989,116422983148.0934,3,Smart Contract Platform,coinup,"[1.94948335, 1.94932579, 2.04628949, 2.22607345, 2.19928207, 2.22342735, 2.19966718, 2.17999321, 2.20207202, 2.15865887, 2.02862606, 2.15441034, 2.20046043, 2.09675337, 2.03485367, 2.03160726, 2.04316946, 2.07273654, 2.10758668, 2.04285035, 2.03373865, 2.00865228, 2.02303554, 1.97993324, 1.89767535, 1.92857343, 1.86170504, 1.80783642, 1.90750975, 1.93260545]",-13.666915712861716,-1.4180923586973426,NULL,-999,1.4130020572493553,-0.26476521324753566,0
ripple_2025-12-29,ripple,XRP,2025-12-29T00:00:00Z,1.8642306664406223,980013614.1200165,112943603894.92567,3,Smart Contract Platform,coinup,"[2.17999321, 2.20207202, 2.15865887, 2.02862606, 2.15441034, 2.20046043, 2.09675337, 2.03485367, 2.03160726, 2.04316946, 2.07273654, 2.10758668, 2.04285035, 2.03373865, 2.00865228, 2.02303554, 1.97993324, 1.89767535, 1.92857343, 1.86170504, 1.80783642, 1.90750975, 1.93260545, 1.92183787, 1.90098405, 1.87268237, 1.8614073, 1.8321513, 1.84249244, 1.87292616]",-15.341975576046218,-14.484565354026124,NULL,-999,1.3342864570168125,-0.28426965555482087,0
ripple_2026-01-05,ripple,XRP,2026-01-05T00:00:00Z,2.0952690617533083,1953947124.9928083,127133370810.56844,3,Smart Contract Platform,coinup,"[2.03485367, 2.03160726, 2.04316946, 2.07273654, 2.10758668, 2.04285035, 2.03373865, 2.00865228, 2.02303554, 1.97993324, 1.89767535, 1.92857343, 1.86170504, 1.80783642, 1.90750975, 1.93260545, 1.92183787, 1.90098405, 1.87268237, 1.8614073, 1.8321513, 1.84249244, 1.87292616, 1.86423067, 1.84862016, 1.8748614, 1.84052993, 1.88024222, 2.00892943, 2.01766812]",-0.5844417320328366,2.9690287093344203,NULL,-999,1.3175529895382665,-0.371177185026659,0
ripple_2026-01-12,ripple,XRP,2026-01-12T00:00:00Z,2.0772442326828475,1559879200.5767515,126088657521.42798,3,Smart Contract Platform,coinup,"[2.00865228, 2.02303554, 1.97993324, 1.89767535, 1.92857343, 1.86170504, 1.80783642, 1.90750975, 1.93260545, 1.92183787, 1.90098405, 1.87268237, 1.8614073, 1.8321513, 1.84249244, 1.87292616, 1.86423067, 1.84862016, 1.8748614, 1.84052993, 1.88024222, 2.00892943, 2.01766812, 2.09526906, 2.35377641, 2.3026659, 2.16495378, 2.1256949, 2.09923237, 2.09973615]",-11.748447063954192,3.414824436720898,NULL,-999,1.3550226689539349,-0.34768254611838945,0
ripple_2026-01-19,ripple,XRP,2026-01-19T00:00:00Z,1.9623858048175262,1043651252.1898334,119292449405.42412,3,Smart Contract Platform,coinup,"[1.90750975, 1.93260545, 1.92183787, 1.90098405, 1.87268237, 1.8614073, 1.8321513, 1.84249244, 1.87292616, 1.86423067, 1.84862016, 1.8748614, 1.84052993, 1.88024222, 2.00892943, 2.01766812, 2.09526906, 2.35377641, 2.3026659, 2.16495378, 2.1256949, 2.09923237, 2.09973615, 2.07724423, 2.06045344, 2.16915148, 2.14214476, 2.08776643, 2.07410393, 2.06182627]",-16.62819806647149,2.876842810745539,NULL,-999,1.4342426784687692,-0.2691331771011597,0
ripple_2026-01-26,ripple,XRP,2026-01-26T00:00:00Z,1.8428444453335122,2642206226.85038,112143043033.83171,3,Smart Contract Platform,coinup,"[1.84249244, 1.87292616, 1.86423067, 1.84862016, 1.8748614, 1.84052993, 1.88024222, 2.00892943, 2.01766812, 2.09526906, 2.35377641, 2.3026659, 2.16495378, 2.1256949, 2.09923237, 2.09973615, 2.07724423, 2.06045344, 2.16915148, 2.14214476, 2.08776643, 2.07410393, 2.06182627, 1.9623858, 1.99069661, 1.89753454, 1.95529252, 1.93744793, 1.92850985, 1.95015546]",-21.706903039417757,0.019104617320020445,NULL,-999,1.426350778891515,-0.22600587233320246,0
ripple_2026-02-02,ripple,XRP,2026-02-02T00:00:00Z,1.5996883634199979,3123225935.3421855,97346209244.0811,3,Smart Contract Platform,coinup,"[2.00892943, 2.01766812, 2.09526906, 2.35377641, 2.3026659, 2.16495378, 2.1256949, 2.09923237, 2.09973615, 2.07724423, 2.06045344, 2.16915148, 2.14214476, 2.08776643, 2.07410393, 2.06182627, 1.9623858, 1.99069661, 1.89753454, 1.95529252, 1.93744793, 1.92850985, 1.95015546, 1.84284445, 1.90993553, 1.92563776, 1.92464984, 1.8158998, 1.74229569, 1.65524248]",-32.03736948004276,-20.371102119666617,NULL,-999,1.3943322006711885,-0.12837260521779092,0
ripple_2026-02-09,ripple,XRP,2026-02-09T00:00:00Z,1.4411870773919397,2663022626.700061,87793247673.27083,3,Smart Contract Platform,coinup,"[2.09923237, 2.09973615, 2.07724423, 2.06045344, 2.16915148, 2.14214476, 2.08776643, 2.07410393, 2.06182627, 1.9623858, 1.99069661, 1.89753454, 1.95529252, 1.93744793, 1.92850985, 1.95015546, 1.84284445, 1.90993553, 1.92563776, 1.92464984, 1.8158998, 1.74229569, 1.65524248, 1.59968836, 1.62567674, 1.58296437, 1.51785895, 1.2133347, 1.46171182, 1.42841748]",-33.559869225640426,-31.346948598905165,NULL,-999,1.4224308017553566,-0.013014462820833517,0
ripple_2026-02-16,ripple,XRP,2026-02-16T00:00:00Z,1.4930275577193792,4994909280.650372,90951230561.32478,3,Smart Contract Platform,coinup,"[2.07410393, 2.06182627, 1.9623858, 1.99069661, 1.89753454, 1.95529252, 1.93744793, 1.92850985, 1.95015546, 1.84284445, 1.90993553, 1.92563776, 1.92464984, 1.8158998, 1.74229569, 1.65524248, 1.59968836, 1.62567674, 1.58296437, 1.51785895, 1.2133347, 1.46171182, 1.42841748, 1.44118708, 1.44158591, 1.40557056, 1.38417451, 1.3768618, 1.41733093, 1.52069659]",-28.015778988602936,-28.015778988602936,NULL,-999,1.4131582551338857,-0.05349486161360273,0
ripple_2026-02-23,ripple,XRP,2026-02-23T00:00:00Z,1.3640075553007247,1498448766.7454028,83229809558.37975,3,Smart Contract Platform,coinup,"[1.92850985, 1.95015546, 1.84284445, 1.90993553, 1.92563776, 1.92464984, 1.8158998, 1.74229569, 1.65524248, 1.59968836, 1.62567674, 1.58296437, 1.51785895, 1.2133347, 1.46171182, 1.42841748, 1.44118708, 1.44158591, 1.40557056, 1.38417451, 1.3768618, 1.41733093, 1.52069659, 1.49302756, 1.4990383, 1.48844424, 1.44111457, 1.4225005, 1.43825542, 1.45011964]",-30.056470709926554,-29.27142397115572,NULL,-999,1.354304495326544,-0.007113640929973797,0
ripple_2026-03-02,ripple,XRP,2026-03-02T00:00:00Z,1.362270057547874,3080090465.670675,83221591360.0791,3,Smart Contract Platform,coinup,"[1.74229569, 1.65524248, 1.59968836, 1.62567674, 1.58296437, 1.51785895, 1.2133347, 1.46171182, 1.42841748, 1.44118708, 1.44158591, 1.40557056, 1.38417451, 1.3768618, 1.41733093, 1.52069659, 1.49302756, 1.4990383, 1.48844424, 1.44111457, 1.4225005, 1.43825542, 1.45011964, 1.36400756, 1.36623119, 1.35824804, 1.43797568, 1.41262419, 1.36577818, 1.38804705]",-21.811776069593137,-21.811776069593137,NULL,-999,1.33979269803168,-0.016499929211285513,0
ripple_2026-03-09,ripple,XRP,2026-03-09T00:00:00Z,1.35490752108217,1344451651.2098658,82958050691.48358,3,Smart Contract Platform,coinup,"[1.46171182, 1.42841748, 1.44118708, 1.44158591, 1.40557056, 1.38417451, 1.3768618, 1.41733093, 1.52069659, 1.49302756, 1.4990383, 1.48844424, 1.44111457, 1.4225005, 1.43825542, 1.45011964, 1.36400756, 1.36623119, 1.35824804, 1.43797568, 1.41262419, 1.36577818, 1.38804705, 1.36227006, 1.39876624, 1.37358729, 1.43576749, 1.40955267, 1.37141424, 1.39633231]",-10.902179196582274,-7.306795573856828,NULL,-999,1.0929747313661586,-0.19332152611183717,0
ripple_2026-03-16,ripple,XRP,2026-03-16T00:00:00Z,1.4582581325650392,1710109865.4326134,89285984615.37514,3,Smart Contract Platform,coinup,"[1.41733093, 1.52069659, 1.49302756, 1.4990383, 1.48844424, 1.44111457, 1.4225005, 1.43825542, 1.45011964, 1.36400756, 1.36623119, 1.35824804, 1.43797568, 1.41262419, 1.36577818, 1.38804705, 1.36227006, 1.39876624, 1.37358729, 1.43576749, 1.40955267, 1.37141424, 1.39633231, 1.35490752, 1.37188762, 1.3919278, 1.38474785, 1.39888627, 1.39879689, 1.42529143]",-4.1059114672027714,2.88762492846113,NULL,-999,1.1501945676088534,-0.21125448099803135,0
ripple_2026-03-23,ripple,XRP,2026-03-23T00:00:00Z,1.399010071779641,1430394325.9248023,85821690520.97574,3,Smart Contract Platform,coinup,"[1.43825542, 1.45011964, 1.36400756, 1.36623119, 1.35824804, 1.43797568, 1.41262419, 1.36577818, 1.38804705, 1.36227006, 1.39876624, 1.37358729, 1.43576749, 1.40955267, 1.37141424, 1.39633231, 1.35490752, 1.37188762, 1.3919278, 1.38474785, 1.39888627, 1.39879689, 1.42529143, 1.45825813, 1.53946056, 1.52255019, 1.46625249, 1.45570865, 1.44385935, 1.41300206]",-9.123357297254609,-2.728677548173042,NULL,-999,1.1491349570468194,-0.17860851738898664,0
ripple_2026-03-30,ripple,XRP,2026-03-30T00:00:00Z,1.3279211567600602,1362521606.467456,81460770619.57608,3,Smart Contract Platform,coinup,"[1.36577818, 1.38804705, 1.36227006, 1.39876624, 1.37358729, 1.43576749, 1.40955267, 1.37141424, 1.39633231, 1.35490752, 1.37188762, 1.3919278, 1.38474785, 1.39888627, 1.39879689, 1.42529143, 1.45825813, 1.53946056, 1.52255019, 1.46625249, 1.45570865, 1.44385935, 1.41300206, 1.39901007, 1.43760993, 1.42332993, 1.42323613, 1.36814917, 1.32509911, 1.33428646]",-13.74113815578859,-2.7718284254322656,NULL,-999,1.0451606232986514,-0.212934730365547,0
ripple_2026-04-06,ripple,XRP,2026-04-06T00:00:00Z,1.3374735160923328,1772832847.7053504,83828745757.53911,3,Smart Contract Platform,coinup,"[1.37141424, 1.39633231, 1.35490752, 1.37188762, 1.3919278, 1.38474785, 1.39888627, 1.39879689, 1.42529143, 1.45825813, 1.53946056, 1.52255019, 1.46625249, 1.45570865, 1.44385935, 1.41300206, 1.39901007, 1.43760993, 1.42332993, 1.42323613, 1.36814917, 1.32509911, 1.33428646, 1.32792116, 1.32287263, 1.33906394, 1.34843413, 1.32191717, 1.31949971, 1.31755299]",-13.120637729438611,-2.474870327871048,NULL,-999,1.15642721313132,-0.1353644021976389,0
ripple_2026-04-13,ripple,XRP,2026-04-13T00:00:00Z,1.3252607819143487,1756668602.8346794,81378342977.13776,3,Smart Contract Platform,coinup,"[1.39879689, 1.42529143, 1.45825813, 1.53946056, 1.52255019, 1.46625249, 1.45570865, 1.44385935, 1.41300206, 1.39901007, 1.43760993, 1.42332993, 1.42323613, 1.36814917, 1.32509911, 1.33428646, 1.32792116, 1.32287263, 1.33906394, 1.34843413, 1.32191717, 1.31949971, 1.31755299, 1.33747352, 1.32120732, 1.38199714, 1.34279187, 1.3449507, 1.35612457, 1.35502267]",-13.913950302881673,-5.257096809713435,NULL,-999,1.096197339470673,-0.17284405120084512,0
ripple_2026-04-20,ripple,XRP,2026-04-20T00:00:00Z,1.3956962596939182,2723143653.166121,85932572459.20235,3,Smart Contract Platform,coinup,"[1.44385935, 1.41300206, 1.39901007, 1.43760993, 1.42332993, 1.42323613, 1.36814917, 1.32509911, 1.33428646, 1.32792116, 1.32287263, 1.33906394, 1.34843413, 1.32191717, 1.31949971, 1.31755299, 1.33747352, 1.32120732, 1.38199714, 1.34279187, 1.3449507, 1.35612457, 1.35502267, 1.32526078, 1.37570542, 1.36362394, 1.39243658, 1.45356852, 1.47694418, 1.43424268]",-5.501082575435213,-3.33571906743767,NULL,-999,1.0922463620697758,-0.2174182924948801,0
ripple_2026-04-27,ripple,XRP,2026-04-27T00:00:00Z,1.432179767588003,469785147.12955624,88343926510.21239,3,Smart Contract Platform,coinup,"[1.32509911, 1.33428646, 1.32792116, 1.32287263, 1.33906394, 1.34843413, 1.32191717, 1.31949971, 1.31755299, 1.33747352, 1.32120732, 1.38199714, 1.34279187, 1.3449507, 1.35612457, 1.35502267, 1.32526078, 1.37570542, 1.36362394, 1.39243658, 1.45356852, 1.47694418, 1.43424268, 1.39569626, 1.42520477, 1.43377581, 1.4301744, 1.4394582, 1.43613443, 1.42635078]",-3.030880354933696,8.080954806096008,NULL,-999,1.0973556934181352,-0.23378634564413636,0
ripple_2026-05-04,ripple,XRP,2026-05-04T00:00:00Z,1.388725666103684,375992316.66072345,85818004053.55739,3,Smart Contract Platform,coinup,"[1.31949971, 1.31755299, 1.33747352, 1.32120732, 1.38199714, 1.34279187, 1.3449507, 1.35612457, 1.35502267, 1.32526078, 1.37570542, 1.36362394, 1.39243658, 1.45356852, 1.47694418, 1.43424268, 1.39569626, 1.42520477, 1.43377581, 1.4301744, 1.4394582, 1.43613443, 1.42635078, 1.43217977, 1.40397735, 1.38301269, 1.37061471, 1.36862951, 1.38711115, 1.3943322]",-5.973043106609954,5.24637903538534,NULL,-999,1.059904049057053,-0.23677939068354537,0
ripple_2026-05-11,ripple,XRP,2026-05-11T00:00:00Z,1.4733272918435374,2672275018.6172695,91046065173.10915,3,Smart Contract Platform,coinup,"[1.35612457, 1.35502267, 1.32526078, 1.37570542, 1.36362394, 1.39243658, 1.45356852, 1.47694418, 1.43424268, 1.39569626, 1.42520477, 1.43377581, 1.4301744, 1.4394582, 1.43613443, 1.42635078, 1.43217977, 1.40397735, 1.38301269, 1.37061471, 1.36862951, 1.38711115, 1.3943322, 1.38872567, 1.39241353, 1.4135035, 1.42949695, 1.39195879, 1.42064161, 1.4224308]",-0.24488987180253385,8.642474750416106,NULL,-999,1.0389339261257766,-0.29483833505467427,0
ripple_2026-05-18,ripple,XRP,2026-05-18T00:00:00Z,1.4008124294376394,1048158809.8903788,86610895324.60036,3,Smart Contract Platform,coinup,"[1.47694418, 1.43424268, 1.39569626, 1.42520477, 1.43377581, 1.4301744, 1.4394582, 1.43613443, 1.42635078, 1.43217977, 1.40397735, 1.38301269, 1.37061471, 1.36862951, 1.38711115, 1.3943322, 1.38872567, 1.39241353, 1.4135035, 1.42949695, 1.39195879, 1.42064161, 1.4224308, 1.47332729, 1.47599115, 1.43584879, 1.42655925, 1.48256488, 1.43311047, 1.41315826]",-5.5142579434435905,-5.154680198281902,NULL,-999,1.001843753853044,-0.2848123468926975,0
ripple_2026-05-25,ripple,XRP,2026-05-25T00:00:00Z,1.3489759781401205,751342231.8140342,83445389407.57967,3,Smart Contract Platform,coinup,"[1.43613443, 1.42635078, 1.43217977, 1.40397735, 1.38301269, 1.37061471, 1.36862951, 1.38711115, 1.3943322, 1.38872567, 1.39241353, 1.4135035, 1.42949695, 1.39195879, 1.42064161, 1.4224308, 1.47332729, 1.47599115, 1.43584879, 1.42655925, 1.48256488, 1.43311047, 1.41315826, 1.40081243, 1.38910694, 1.35868858, 1.36491445, 1.36936418, 1.33237183, 1.3543045]",-9.010661504333505,-6.068961650423155,NULL,-999,1.4637843769045962,0.08510781557635005,1
ripple_2026-06-01,ripple,XRP,2026-06-01T00:00:00Z,1.3315091082438855,1164295942.8589847,82524062872.58284,3,Smart Contract Platform,coinup,"[1.38711115, 1.3943322, 1.38872567, 1.39241353, 1.4135035, 1.42949695, 1.39195879, 1.42064161, 1.4224308, 1.47332729, 1.47599115, 1.43584879, 1.42655925, 1.48256488, 1.43311047, 1.41315826, 1.40081243, 1.38910694, 1.35868858, 1.36491445, 1.36936418, 1.33237183, 1.3543045, 1.34897598, 1.34704025, 1.32659915, 1.30056454, 1.31435411, 1.32891372, 1.3397927]",-10.188813645811612,-4.008477879761396,NULL,-999,1.3962919749950886,0.04865371656123685,1
